번호,상세영업상태명,인허가일자,폐업일자,시설총규모,소재지전체주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y),영업장주변구분명,lon,lat
1731302,폐업,20050901,20100112,126.14,경기도 포천시 소흘읍 송우리 포천송우지구단독번지 주택용지 32호 ,마당 숯불바베큐,통닭(치킨),,,기타,inf,inf
1500608,폐업,20070122,20100112,222.19,전라남도 영암군 삼호읍 용앙리 1642-7번지 (1층) ,삼호정,한식,149926.8324,140003.9454,,126.4539099,34.75734178
1763900,폐업,20071109,20100112,50.4,경상남도 창원시 진해구 덕산동 70-37번지 ,잼버거,한식,355177.7553,184157.7457,,128.7035825,35.14461155
1561361,폐업,20001005,20100112,55.61,경상북도 구미시 원평동 83-13번지 대동상가 3호 ,두꺼비반점,중국식,319476.8589,292703.4057,,128.3280064,36.12752421
1560723,폐업,20010718,20100112,23.96,"경상북도 구미시 도량동 245-2번지 ,245-4번지 102호 ",레벤호프식당,호프/통닭,319061.9647,294001.0833,,128.3235948,36.1392668
1716608,폐업,19990907,20100112,32.8,경기도 광주시 곤지암읍 곤지암리 495-206번지 ,쌍용반점,중국식,,,,inf,inf
1647430,폐업,19890307,20100112,0,경상남도 김해시 진영읍 죽곡리 340-5번지 ,불량감자,한식,360857.5126,199792.7724,,128.7689322,35.28457889
1606757,폐업,20010615,20100112,37,경상북도 칠곡군 석적읍 남율리 739번지 ,엔조이치킨,한식,325393.6275,287020.7588,아파트지역,128.3928126,36.07558086
1686233,폐업,19820531,20100113,12.5,경상남도 고성군 동해면 외산리 942번지 ,도안횟집,일식,331630.0401,174442.8557,기타,128.4437286,35.06042674
1589792,폐업,20080528,20100113,47.91,경상북도 경산시 상방동 230-10번지 ,개성순대국,한식,357286.7652,257978.4961,주택가주변,128.7409861,35.80933096
1685553,폐업,20060918,20100113,96.3,경상남도 고성군 마암면 삼락리 1073-2번지 ,상임식당,한식,322728.9051,169938.5002,기타,128.3455148,35.0209577
1563913,폐업,20020821,20100113,170.73,경상북도 구미시 봉곡동 209-4번지 ,장어먹는날,한식,318124.7019,295466.8841,,128.3134041,36.15258769
1733202,폐업,19970205,20100113,118.94,경기도 포천시 자작동 381-5번지 ,홍콩손짜장,중국식,215151.606,484614.7311,,127.1729717,37.86401041
1572212,폐업,20050610,20100113,18.4,경상북도 영주시 휴천동 305번지 종합시장1층 28호,싱싱아구찜,한식,344677.0848,369207.9506,,128.622137,36.81324976
1685921,폐업,19950615,20100113,109.98,경상남도 고성군 삼산면 판곡리 362-10번지 ,초당가든,일식,320194.6352,163291.8865,주택가주변,128.3167955,34.96136661
1598758,폐업,19990602,20100113,23.3,경상북도 영덕군 창수면 신기리 62-3번지 ,방송반점,한식,410122.0241,340891.8729,기타,129.347324,36.54605082
1763969,폐업,20071121,20100113,50.82,경상남도 창원시 마산회원구 회성동 466-22번지 ,봉평메밀묵,기타,342387.625,193542.5909,,128.5649033,35.23106023
1775450,폐업,20091130,20100113,114.32,충청남도 당진시 송악읍 고대리 194-1160번지 ,장수설렁탕,한식,175744.2807,386418.964,주택가주변,126.7283701,36.97906666
1769368,폐업,20091007,20100113,69.34,경상남도 창원시 마산합포구 자산동 311-47번지 (지상1층) ,나의살던고향,기타,342458.6122,190351.9691,,128.5651313,35.20230235
1622848,폐업,20060713,20100113,42.88,경상남도 진주시 평거동 775-16번지 1층 ,느낌표실비,호프/통닭,297049.2835,186413.6114,주택가주변,128.0661278,35.17222243
1686131,폐업,19900525,20100113,73.26,경상남도 고성군 고성읍 송학리 280-7번지 ,소라식당,한식,320634.3286,165168.5686,기타,128.3218798,34.97822597
1686159,폐업,19940608,20100113,30,경상남도 고성군 하이면 덕호리 547-3번지 ,찬이네손칼국수,한식,302519.14,159405.4871,주택가주변,128.122829,34.92828339
1777963,폐업,19900625,20100113,10.84,충청남도 당진시 합덕읍 운산리 293-4번지 ,무지개분식,분식,179816.3063,367568.9923,,126.7746071,36.80930889
1686152,폐업,19910528,20100113,18.08,경상남도 고성군 고성읍 서외리 1-6번지 가1동 110호,파도실비식당,정종/대포집/소주방,320739.8741,165048.409,기타,128.323018,34.97713059
1665079,폐업,20010521,20100113,63.48,경상남도 거제시 고현동 29-8번지 한양훼미리 101호 ,비촌치킨,통닭(치킨),348538.7951,155576.823,,128.6256588,34.88809533
1619253,폐업,20051014,20100113,15,경상남도 진주시 장대동 102-8번지 1층 ,식자해장국,한식,299032.6878,188718.017,,128.0881728,35.19279618
1685191,폐업,20080701,20100113,61.95,경상남도 고성군 고성읍 동외리 289-17번지 외1필지(289-33) 2층 ,밤이면밤마다,기타,,,유흥업소밀집지역,inf,inf
1508512,폐업,20010423,20100113,38.5,전라남도 완도군 완도읍 정도리 산 147-2번지 ,화흥포식당,한식,170463.2418,89759.57286,기타,126.6799506,34.30522393
1516155,폐업,19940918,20100113,26.98,경상북도 포항시 남구 청림동 3-165번지 ,엠,한식,417461.5301,279974.5054,,129.4122933,35.99592193
1631074,폐업,19860901,20100113,71.8,경상남도 통영시 동호동 4-3번지 ,안청숯불갈비,한식,330652.3298,150551.0365,기타,128.4292754,34.8452635
1603560,폐업,20030429,20100113,64.98,경상북도 성주군 성주읍 경산리 36-3번지 38-4 ,돼지나라,호프/통닭,316052.0348,269502.1648,기타,128.2865713,35.91889705
1508407,폐업,20030224,20100113,81.29,전라남도 완도군 완도읍 군내리 1232-10번지 ,대도한정식,한식,176340.4318,91236.16712,주택가주변,126.7437545,34.31868589
1636983,폐업,19980106,20100113,42.4,경상남도 사천시 대방동 236-1번지 ,먹보식당,한식,296483.1047,159492.6713,,128.0567881,34.92966079
1635799,폐업,20070723,20100113,28.12,경상남도 사천시 벌리동 59-4번지 ,저팔계,식육(숯불구이),,,,inf,inf
1652022,폐업,20010309,20100113,66.15,경상남도 김해시 삼방동 570-1번지 .201호 ,파로마스페샬치킨,기타,373315.1778,196364.8165,,128.9050776,35.25162075
1661198,폐업,20061124,20100113,28,경상남도 거제시 옥포동 546-23번지 (1층) ,까치,까페,354503.522,155915.5584,유흥업소밀집지역,128.6909441,34.89025826
1686117,폐업,19891223,20100113,104.39,경상남도 고성군 고성읍 동외리 301-7번지 2층 ,라이브원,호프/통닭,320907.3977,164690.5406,기타,128.3248002,34.97388571
1760308,폐업,19930512,20100113,53,경상남도 창원시 의창구 소계동 724-2번지 ,미조횟집 ,일식,345436.3112,196474.2644,,128.598899,35.25703723
1685338,폐업,20041018,20100113,21.27,경상남도 고성군 고성읍 서외리 1-10번지 시장상가 다1동 111호,열린마당,정종/대포집/소주방,320870.0386,164996.9185,기타,128.3244356,34.97665107
1685662,폐업,19971215,20100113,70.3,경상남도 고성군 고성읍 성내리 36-11번지 ,칼국수가떡볶이를만났을때,분식,320832.2661,164586.6234,유흥업소밀집지역,128.3239626,34.97295824
1685825,폐업,19970707,20100113,71.9,경상남도 고성군 하이면 덕명리 15-10번지 ,새벽바다,분식,305479.5602,157400.0278,주택가주변,128.1549706,34.90990673
1685389,폐업,20060712,20100113,82.42,경상남도 고성군 하이면 덕호리 1010-1번지 1층 ,덕성식당,한식,302194.9587,157549.9068,주택가주변,128.1190549,34.91159325
1621839,폐업,20041112,20100113,74.15,경상남도 진주시 이현동 101-25번지 (1층) ,단골식당,분식,296753.2838,187924.0435,학교정화(상대),128.0630561,35.18586291
1685663,폐업,20010427,20100113,99.8,경상남도 고성군 영오면 연당리 962-6번지 ,영오가든,한식,313008.2784,179447.2114,기타,128.2403258,35.10777885
1621530,폐업,19990918,20100113,30.53,경상남도 진주시 평거동 671-2번지 ,전원영양탕,한식,295256.05,185124.8024,,128.0462977,35.16077904
1573185,폐업,20011211,20100114,279.26,경상북도 영주시 풍기읍 산법리 57-3번지 ,백산의소도식당,기타,337423.8426,376475.394,기타,128.5421931,36.87979272
1662316,폐업,19880331,20100114,10.4,경상남도 거제시 고현동 98-27번지 ,새종당분식,분식,348356.3402,155369.2086,,128.6236269,34.8862513
1572670,폐업,19881012,20100114,69.4,경상북도 영주시 영주동 325-23번지 ,마포나루식당,한식,344807.9195,370592.5297,기타,128.623866,36.82570125
1595476,폐업,19980930,20100114,0,경상북도 의성군 가음면 가산리 867번지 ,반전식당,탕류(보신용),,,,inf,inf
1572303,폐업,19931120,20100114,39.56,"경상북도 영주시 영주동 536-6번지 536-7, 536-8 ",옛맛식당,한식,344931.8613,370105.4676,기타,128.6251619,36.82129512
1661333,폐업,20010106,20100114,32.56,경상남도 거제시 옥포동 139번지 ,스타,까페,354866.525,156055.5532,,128.6949394,34.89146437
1572570,폐업,19800416,20100114,26.4,경상북도 영주시 휴천동 303-21번지 ,더치페이식당,기타,344850.5077,368990.7378,기타,128.6240385,36.81126673
1572790,폐업,19960808,20100114,41.66,경상북도 영주시 장수면 반구리 945-5번지 ,밀양식당,한식,340844.5014,364929.9738,기타,128.5784115,36.77529272
1597567,폐업,20050810,20100114,66,경상북도 영양군 영양읍 서부리 108-29번지 ,고은 숯불 아나고 곰장어,호프/통닭,389058.4598,353321.1239,,129.1153033,36.66237357
1713624,폐업,20090227,20100114,75.66,경기도 화성시 석우동 31-6번지 석진파아란오피스텔 117호,동탄파아란레지던스,한식,206885.7529,412831.2073,기타,127.0783699,37.21734613
1554803,폐업,20070510,20100114,279.12,경상북도 구미시 옥계동 0번지 구미제4단지 18B 1-2L 1층동 ,(주)신해식품식당,한식,,,,inf,inf
1593555,폐업,20070720,20100114,27.8,경상북도 경산시 정평동 106-15번지 ,부어치킨,통닭(치킨),356208.4737,260872.6067,아파트지역,128.7296262,35.83557438
1694515,폐업,20070706,20100114,37.12,경상남도 거창군 거창읍 중앙리 232-6번지 ,대박오징어,한식,,,기타,inf,inf
1573176,폐업,19871221,20100114,19.38,경상북도 영주시 하망동 350-16번지 ,다운향식당,기타,344952.4624,370279.5948,기타,128.6254259,36.82286041
1584071,폐업,20020208,20100114,128.22,경상북도 문경시 점촌동 199-1번지 2층 ,박카스레스카페and바,호프/통닭,307146.3846,344414.8075,,128.1981744,36.59487048
1589790,폐업,20080528,20100114,120,경상북도 경산시 중방동 105-51번지 ,대림식당,한식,357127.8246,260471.9986,기타,128.7397181,35.83181884
1574536,폐업,19991108,20100114,52.71,경상북도 영주시 휴천동 32-7번지 (지하1층) ,신깔끔이칼국수,분식,344898.3535,370013.4349,주택가주변,128.624769,36.82047128
1571680,폐업,20010305,20100114,86.94,경상북도 영주시 하망동 700번지 외1필지 ,러브하우스식당,기타,346430.0668,369926.1887,기타,128.6419128,36.81944987
1574134,폐업,19940504,20100114,22.5,경상북도 영주시 영주동 347-10번지 ,달영경식당,분식,344536.5681,370791.6433,기타,128.6208634,36.8275362
1583661,폐업,20070824,20100114,29.64,"경상북도 문경시 흥덕동 794-3,4,6번지 ",고려식당,한식,,,기타,inf,inf
1714932,폐업,19910913,20100114,31.08,경기도 광주시 송정동 298-1번지 ,한마음호프,한식,,,,inf,inf
1774001,폐업,20081127,20100114,9,경상남도 창원시 성산구 상남동 73-4번지 번지 코아상가 249호 ,불장떡볶이,기타,352838.7014,192537.639,,128.6794772,35.22046912
1574515,폐업,19980928,20100114,79.8,경상북도 영주시 풍기읍 동부리 418-2번지 (지상2층) ,뉴투데이식당,기타,336128.2011,375559.0455,기타,128.5275012,36.87172597
1572098,폐업,20030919,20100114,43.25,경상북도 영주시 하망동 345-22번지 외2필지 (2층) ,잔비어스식당,호프/통닭,344950.2357,370605.2458,,128.6254629,36.82579401
1767342,폐업,20030226,20100115,25.46,경상남도 창원시 마산회원구 양덕동 62-96번지 ,우리집피자,패스트푸드,344025.5857,193399.0022,주택가주변,128.5828648,35.2295328
1656763,폐업,20040325,20100115,26.59,경상남도 밀양시 삼문동 15-1번지 유성청구타운 2동 103호,맛대로치킨밀양점,통닭(치킨),359623.9598,222048.9233,,128.7597253,35.48528105
1565632,폐업,20090209,20100115,90.23,경상북도 구미시 진평동 39B 7L번지 ,포차전설,호프/통닭,,,,inf,inf
1595609,폐업,20061016,20100115,47.45,경상북도 의성군 의성읍 중리리 873-2번지 ,행복식당,한식,352426.9356,317864.993,기타,128.6987966,36.34956764
1775703,폐업,20060628,20100115,45.14,충청남도 당진시 원당동 1248번지 ,원당구이마을,한식,168121.7805,377753.7904,아파트지역,126.6431266,36.90075985
1652979,폐업,20070119,20100115,40.32,경상남도 김해시 부원동 778-5번지 외1필지 ,쨍하고해뜰날,한식,371361.3411,194098.2137,유흥업소밀집지역,128.8831487,35.23153767
1711256,폐업,20061120,20100115,106.48,경기도 화성시 진안동 514-2번지 (렉스몰 103호) ,짱구야 학교가자,정종/대포집/소주방,203314.9258,412168.4706,아파트지역,127.0381361,37.21139387
1557120,폐업,19950117,20100115,18.2,경상북도 구미시 선산읍 완전리 125-2번지 ,동백식당,한식,316712.7958,305313.5413,,128.299182,36.2414736
1532688,폐업,19960322,20100115,16.5,경상북도 경주시 동천동 910-4번지 ,선미식당,분식,401315.7619,263222.6568,기타,129.2291385,35.84852611
1783665,폐업,20090312,20100115,38.87,세종특별자치시 전의면 동교리 193-5번지 ,대곱창,식육(숯불구이),218440.0391,353150.4303,기타,127.207096,36.67942007
1647662,폐업,20050317,20100115,54.12,경상남도 김해시 삼계동 1461-5번지 금영프라자 101호 ,김밥명가,김밥(도시락),370208.6084,197530.6198,유흥업소밀집지역,128.8712023,35.262655
1652516,폐업,19970516,20100115,89.6,경상남도 김해시 구산동 291-2번지 2-8필지 ,탑스토아구산점,기타,,,,inf,inf
1757686,폐업,19971001,20100115,103.13,경상남도 창원시 의창구 봉곡동 36-4번지 1층 ,고래닷찌식당,한식,350128.1389,195024.9065,,128.6501709,35.24328756
1612549,폐업,19970509,20100115,46.65,경상북도 울진군 울진읍 읍내리 49번지 ,가보자식당,한식,413927.2753,390591.3448,기타,129.4037109,36.99266275
1647566,폐업,20040209,20100115,41.34,경상남도 김해시 서상동 273-4번지 ,종가집,기타,371025.616,194297.031,기타,128.8795039,35.233386
1726911,폐업,19990521,20100115,175.5,경기도 양주시 백석읍 기산리 205-2번지 ,기산호박돌,한식,196237.4777,475126.0345,기타,126.9580767,37.77863886
1600618,폐업,20011224,20100115,93.6,경상북도 청도군 금천면 소천리 1370-1번지 ,산속옹달샘,한식,371934.1393,251048.8938,기타,128.9014786,35.74445805
1556402,폐업,20040906,20100115,127.27,경상북도 구미시 송정동 478번지 ,후포회집,한식,321000.9322,291507.4108,주택가주변,128.3447488,36.11656011
1726927,폐업,19971028,20100115,27.88,경기도 양주시 남면 신산리 281-13번지 1층 ,먹보대학만두,분식,,,기타,inf,inf
1727040,폐업,19971205,20100115,27.38,경기도 양주시 덕계동 475-1번지 1층 ,락궁,중국식,204174.0167,479922.6056,주택가주변,127.048193,37.82185246
1554230,폐업,20080122,20100115,51.94,경상북도 구미시 원평동 1055-1번지 1층 ,쇼군오코노미야끼,일식,321307.3924,292353.0673,,128.3482819,36.12414093
1635466,폐업,20050524,20100115,90,경상남도 사천시 송포동 1370-3번지 ,마리나회마당,회집,294945.1276,163160.6138,주택가주변,128.0403748,34.9628627
1731148,폐업,20031031,20100115,193.9,경기도 포천시 신읍동 326-2번지 ,항아리참숯왕갈비,한식,216561.9091,488208.6461,,127.1890808,37.89636484
1680915,폐업,19840806,20100115,23.1,경상남도 함안군 칠서면 청계리 709번지 ,주막집식당,한식,,,,inf,inf
1789167,폐업,20081125,20100115,28.4,경기도 여주시 대신면 율촌리 286-7번지 ,또리호프,호프/통닭,252009.7913,430450.3604,,127.5879791,37.37467093
1564212,폐업,20061121,20100115,77.8,경상북도 구미시 사곡동 686-1번지 ,참숯뽈구이,한식,322323.9981,289507.67,기타,128.3591302,36.09837764
1548037,폐업,20090626,20100115,64,"경상북도 안동시 용상동 1242번지 상가 22,37호 ",믿음식당,한식,356605.032,341224.8774,,128.7500381,36.55930933
1724557,폐업,20081222,20100115,29.4,경기도 양주시 덕정동 149-1번지 외4필지 ,강변마차,한식,205674.3161,482237.7273,기타,127.065251,37.84270249
1594368,폐업,20031211,20100115,64.8,경상북도 경산시 압량면 부적리 307-3번지 ,나래향,한식,358719.3939,262001.5595,주택가주변,128.7576282,35.84534157
